GISJOIN,YEAR,STATE,STATEA,COUNTY,full_name,AREANAME,total_white,free_black,total_asian,total_indian
G1301670,1870,Georgia,130,Johnson,JOHNSON,Johnson,2049,915,0,0
G1301690,1870,Georgia,130,Jones,JONES,Jones,2991,6445,0,0
G1301750,1870,Georgia,130,Laurens,LAURENS,Laurens,4180,3654,0,0
G1301770,1870,Georgia,130,Lee,LEE,Lee,1924,7643,0,0
G1301790,1870,Georgia,130,Liberty,LIBERTY,Liberty,2428,5260,0,0
G1301810,1870,Georgia,130,Lincoln,LINCOLN,Lincoln,1797,3616,0,0
G1301850,1870,Georgia,130,Lowndes,LOWNDES,Lowndes,4276,4045,0,0
G1301870,1870,Georgia,130,Lumpkin,LUMPKIN,Lumpkin,4699,462,0,0
G1301910,1870,Georgia,130,McIntosh,MCINTOSH,Mcintosh,1196,3288,0,7
G1301930,1870,Georgia,130,Macon,MACON,Macon,3975,7483,0,0
G1301950,1870,Georgia,130,Madison,MADISON,Madison,3646,1581,0,0
G1301970,1870,Georgia,130,Marion,MARION,Marion,4169,3830,0,1
G1301990,1870,Georgia,130,Meriwether,MERIWETHER,Meriwether,6387,7369,0,0
G1302010,1870,Georgia,130,Miller,MILLER,Miller,2135,956,0,0
G1302015,1870,Georgia,130,Milton,MILTON,Milton,3818,466,0,0
G1302050,1870,Georgia,130,Mitchell,MITCHELL,Mitchell,3683,2950,0,0
G1302070,1870,Georgia,130,Monroe,MONROE,Monroe,6409,10804,0,0
G1302090,1870,Georgia,130,Montgomery,MONTGOMERY,Montgomery,2478,1108,0,0
G1302110,1870,Georgia,130,Morgan,MORGAN,Morgan,3637,7058,0,1
G1302130,1870,Georgia,130,Murray,MURRAY,Murray,5743,757,0,0
G1302150,1870,Georgia,130,Muscogee,MUSCOGEE,Muscogee,7441,9220,0,2
G1302170,1870,Georgia,130,Newton,NEWTON,Newton,8601,6014,0,0
G1302210,1870,Georgia,130,Oglethorpe,OGLETHORPE,Oglethorpe,4641,7141,0,0
G1302230,1870,Georgia,130,Paulding,PAULDING,Paulding,7083,556,0,0
G1302270,1870,Georgia,130,Pickens,PICKENS,Pickens,5188,129,0,0
G1302290,1870,Georgia,130,Pierce,PIERCE,Pierce,1964,814,0,0
G1302310,1870,Georgia,130,Pike,PIKE,Pike,5999,4906,0,0
G1302330,1870,Georgia,130,Polk,POLK,Polk,5244,2578,0,0
G1302350,1870,Georgia,130,Pulaski,PULASKI,Pulaski,5955,5984,0,1
G1302370,1870,Georgia,130,Putnam,PUTNAM,Putnam,3016,7445,0,0
G1302390,1870,Georgia,130,Quitman,QUITMAN,Quitman,1773,2377,0,0
G1302410,1870,Georgia,130,Rabun,RABUN,Rabun,3137,119,0,0
G1302430,1870,Georgia,130,Randolph,RANDOLPH,Randolph,5084,5477,0,0
G1302450,1870,Georgia,130,Richmond,RICHMOND,Richmond,13157,12565,0,2
G1302490,1870,Georgia,130,Schley,SCHLEY,Schley,2278,2851,0,0
G1302510,1870,Georgia,130,Screven,SCREVEN,Screven,4287,4888,0,0
G1302550,1870,Georgia,130,Spalding,SPALDING,Spalding,5327,4878,0,0
G1302590,1870,Georgia,130,Stewart,STEWART,Stewart,5104,9100,0,0
G1302610,1870,Georgia,130,Sumter,SUMTER,Sumter,5920,10639,0,0
G1302630,1870,Georgia,130,Talbot,TALBOT,Talbot,4761,7152,0,0
G1302650,1870,Georgia,130,Taliaferro,TALIAFERRO,Taliaferro,1809,2987,0,0
G1302670,1870,Georgia,130,Tattnall,TATTNALL,Tattnall,3580,1280,0,0
G1302690,1870,Georgia,130,Taylor,TAYLOR,Taylor,4181,2962,0,0
G1302710,1870,Georgia,130,Telfair,TELFAIR,Telfair,2100,1145,0,0
G1302730,1870,Georgia,130,Terrell,TERRELL,Terrell,3769,5284,0,0
G1302750,1870,Georgia,130,Thomas,THOMAS,Thomas,6160,8363,0,0
G1302810,1870,Georgia,130,Towns,TOWNS,Towns,2623,155,0,2
G1302850,1870,Georgia,130,Troup,TROUP,Troup,6408,11224,0,0
G1302890,1870,Georgia,130,Twiggs,TWIGGS,Twiggs,2913,5632,0,0
G1302910,1870,Georgia,130,Union,UNION,Union,5153,114,0,0
G1302930,1870,Georgia,130,Upson,UPSON,Upson,4865,4565,0,0
G1302950,1870,Georgia,130,Walker,WALKER,Walker,8396,1529,0,0
G1302970,1870,Georgia,130,Walton,WALTON,Walton,6876,4162,0,0
G1302990,1870,Georgia,130,Ware,WARE,Ware,1834,452,0,0
G1303010,1870,Georgia,130,Warren,WARREN,Warren,4285,6260,0,0
G1303030,1870,Georgia,130,Washington,WASHINGTON,Washington,7530,8312,0,0
G1303050,1870,Georgia,130,Wayne,WAYNE,Wayne,1798,379,0,0
G1303070,1870,Georgia,130,Webster,WEBSTER,Webster,2439,2238,0,0
G1303110,1870,Georgia,130,White,WHITE,White,4042,564,0,0
G1303130,1870,Georgia,130,Whitfield,WHITFIELD,Whitfield,8606,1511,0,0
G1303150,1870,Georgia,130,Wilcox,WILCOX,Wilcox,1902,537,0,0
G1303170,1870,Georgia,130,Wilkes,WILKES,Wilkes,3969,7827,0,0
G1303190,1870,Georgia,130,Wilkinson,WILKINSON,Wilkinson,4684,4699,0,0
G1303210,1870,Georgia,130,Worth,WORTH,Worth,2673,1105,0,0
G1650015,1870,Idaho Territory,165,Ada,ADA,Ada,2569,20,78,8
G1650035,1870,Idaho Territory,165,Alturas,ALTURAS,Alturas,369,5,314,1
G1650075,1870,Idaho Territory,165,Boise,BOISE,Boise,2057,15,1754,8
G1650115,1870,Idaho Territory,165,Idaho,IDAHO,Idaho,415,2,425,7
G1650155,1870,Idaho Territory,165,Lemhi,LEMHI,Lemhi,864,2,120,2
G1650175,1870,Idaho Territory,165,Nez Perce,NEZ PERCE,Nez Perce,837,4,747,19
G1650195,1870,Idaho Territory,165,Oneida,ONEIDA,Oneida,1921,1,0,0
G1650215,1870,Idaho Territory,165,Owyhee,OWYHEE,Owyhee,1334,9,368,2
G1650235,1870,Idaho Territory,165,Shoshone,SHOSHONE,Shoshone,252,2,468,0
G1700010,1870,Illinois,170,Adams,ADAMS,Adams,54794,1567,0,1
G1700030,1870,Illinois,170,Alexander,ALEXANDER,Alexander,8268,2296,0,0
G1700050,1870,Illinois,170,Bond,BOND,Bond,13042,110,0,0
G1700070,1870,Illinois,170,Boone,BOONE,Boone,12907,35,0,0
G1700090,1870,Illinois,170,Brown,BROWN,Brown,12179,26,0,0
G1700110,1870,Illinois,170,Bureau,BUREAU,Bureau,32272,143,0,0
G1700130,1870,Illinois,170,Calhoun,CALHOUN,Calhoun,6559,3,0,0
G1700150,1870,Illinois,170,Carroll,CARROLL,Carroll,16675,30,0,0
G1700170,1870,Illinois,170,Cass,CASS,Cass,11576,4,0,0
G1700190,1870,Illinois,170,Champaign,CHAMPAIGN,Champaign,32504,233,0,0
G1700210,1870,Illinois,170,Christian,CHRISTIAN,Christian,20318,45,0,0
G1700230,1870,Illinois,170,Clark,CLARK,Clark,18698,21,0,0
G1700250,1870,Illinois,170,Clay,CLAY,Clay,15818,56,0,1
G1700270,1870,Illinois,170,Clinton,CLINTON,Clinton,15962,323,0,0
G1700290,1870,Illinois,170,Coles,COLES,Coles,25015,220,0,0
G1700310,1870,Illinois,170,Cook,COOK,Cook,346102,3858,0,6
G1700330,1870,Illinois,170,Crawford,CRAWFORD,Crawford,13885,4,0,0
G1700350,1870,Illinois,170,Cumberland,CUMBERLAND,Cumberland,12220,3,0,0
G1700370,1870,Illinois,170,DeKalb,DEKALB,De Kalb,23212,53,0,0
G1700390,1870,Illinois,170,De Witt,DE WITT,De Witt,14712,56,0,0
G1700410,1870,Illinois,170,Douglas,DOUGLAS,Douglas,13387,97,0,0
G1700430,1870,Illinois,170,Dupage,DUPAGE,Du Page,16652,33,0,0
G1700450,1870,Illinois,170,Edgar,EDGAR,Edgar,21339,111,0,0
G1700470,1870,Illinois,170,Edwards,EDWARDS,Edwards,7498,67,0,0
G1700490,1870,Illinois,170,Effingham,EFFINGHAM,Effingham,15643,10,0,0
G1700510,1870,Illinois,170,Fayette,FAYETTE,Fayette,19585,53,0,0
G1700530,1870,Illinois,170,Ford,FORD,Ford,9089,14,0,0
G1700550,1870,Illinois,170,Franklin,FRANKLIN,Franklin,12646,6,0,0
G1700570,1870,Illinois,170,Fulton,FULTON,Fulton,38226,65,0,0
G1700590,1870,Illinois,170,Gallatin,GALLATIN,Gallatin,10522,612,0,0
G1700610,1870,Illinois,170,Greene,GREENE,Greene,20255,22,0,0
G1700630,1870,Illinois,170,Grundy,GRUNDY,Grundy,14843,94,0,1
G1700650,1870,Illinois,170,Hamilton,HAMILTON,Hamilton,12993,21,0,0
G1700670,1870,Illinois,170,Hancock,HANCOCK,Hancock,35807,128,0,0
G1700690,1870,Illinois,170,Hardin,HARDIN,Hardin,5024,89,0,0
G1700710,1870,Illinois,170,Henderson,HENDERSON,Henderson,12575,7,0,0
G1700730,1870,Illinois,170,Henry,HENRY,Henry,35413,93,0,0
G1700750,1870,Illinois,170,Iroquois,IROQUOIS,Iroquois,25618,164,0,0
G1700770,1870,Illinois,170,Jackson,JACKSON,Jackson,18639,995,0,0
G1700790,1870,Illinois,170,Jasper,JASPER,Jasper,11211,23,0,0
G1700810,1870,Illinois,170,Jefferson,JEFFERSON,Jefferson,17826,38,0,0
G1700830,1870,Illinois,170,Jersey,JERSEY,Jersey,14823,231,0,0
G1700850,1870,Illinois,170,Jo Daviess,JO DAVIESS,Jo Daviess,27727,92,0,1
G1700870,1870,Illinois,170,Johnson,JOHNSON,Johnson,11196,52,0,0
G1700890,1870,Illinois,170,Kane,KANE,Kane,38724,367,0,0
G1700910,1870,Illinois,170,Kankakee,KANKAKEE,Kankakee,24282,69,0,1
G1700930,1870,Illinois,170,Kendall,KENDALL,Kendall,12345,54,0,0
G1700950,1870,Illinois,170,Knox,KNOX,Knox,38713,809,0,0
G1700970,1870,Illinois,170,Lake,LAKE,Lake,20948,62,0,4
G1700990,1870,Illinois,170,La Salle,LA SALLE,La Salle,60722,69,0,1
G1701010,1870,Illinois,170,Lawrence,LAWRENCE,Lawrence,12243,290,0,0
G1701030,1870,Illinois,170,Lee,LEE,Lee,27123,48,0,0
G1701050,1870,Illinois,170,Livingston,LIVINGSTON,Livingston,31360,111,0,0
G1701070,1870,Illinois,170,Logan,LOGAN,Logan,22937,116,0,0
G1701090,1870,Illinois,170,McDonough,MCDONOUGH,Mcdonough,26467,42,0,0
G1701110,1870,Illinois,170,McHenry,MCHENRY,Mchenry,23698,64,0,0
G1701130,1870,Illinois,170,McLean,MCLEAN,Mclean,53561,427,0,0
G1701150,1870,Illinois,170,Macon,MACON,Macon,26246,235,0,0
G1701170,1870,Illinois,170,Macoupin,MACOUPIN,Macoupin,32406,320,0,0
G1701190,1870,Illinois,170,Madison,MADISON,Madison,41917,2214,0,0
G1701210,1870,Illinois,170,Marion,MARION,Marion,20407,215,0,0
